source,target,weight
1339835893,4696552878,22
1339835893,50393960,4
1349149096909668363,1351236267707654145,9
1351236267707654145,1352064843432472578,4
1351236267707654145,17494010,1
1351236267707654145,4696552878,1
1351236267707654145,50393960,1
1351236267707654145,803694179079458816,7
1352064843432472578,17494010,14
1352064843432472578,4696552878,11
17494010,4696552878,6
17494010,50393960,2
17494010,803694179079458816,26
4696552878,50393960,1
4696552878,803694179079458816,42
50393960,803694179079458816,6
1079429091546316800,1339835893,2
1079429091546316800,1349149096909668363,9
1079429091546316800,158414847,3
1079429091546316800,18622869,2
1079429091546316800,198357693,3
1079429091546316800,328634628,1
1079429091546316800,41223126,1
1079429091546316800,45874278,3
1079429091546316800,52392666,1
1339835893,158414847,8
1339835893,18622869,24
1339835893,198357693,20
1339835893,328634628,3
1339835893,41223126,11
1339835893,45874278,46
1339835893,52392666,2
1349149096909668363,158414847,20
1349149096909668363,52392666,3
158414847,18622869,5
158414847,198357693,3
158414847,328634628,2
158414847,41223126,3
158414847,45874278,5
158414847,52392666,1
18622869,198357693,10
18622869,328634628,2
18622869,41223126,5
18622869,45874278,28
18622869,52392666,2
198357693,328634628,2
198357693,41223126,5
198357693,45874278,15
198357693,52392666,1
328634628,41223126,1
328634628,45874278,2
328634628,52392666,1
41223126,45874278,5
41223126,52392666,1
45874278,52392666,4
1349149096909668363,31059230,10
15976705,31059230,4
1143197405162168321,66213051,4
1349149096909668363,66213051,3
1349149096909668363,252794509,2
252794509,455684839,1
252794509,767788995962998784,1
252794509,803694179079458816,3
767788995962998784,803694179079458816,105
1351284403801108481,467823431,22
241684668,467823431,101
1349149096909668363,19038934,10
1349149096909668363,14606079,6
1349149096909668363,2441666255,6
14606079,198357693,3
14606079,2441666255,2
198357693,2441666255,7
1361357051478351874,150078976,30
1349149096909668363,2811559122,4
1349149096909668363,426909329,63
1349149096909668363,93069110,44
14529929,18622869,37
14529929,19825835,3
14529929,2811559122,1
14529929,3291691,4
14529929,426909329,14
14529929,759251,13
14529929,93069110,74
15976705,18622869,15
15976705,19825835,1
15976705,2811559122,2
15976705,3291691,4
15976705,426909329,8
15976705,759251,19
15976705,93069110,29
18622869,19825835,2
18622869,2811559122,2
18622869,3291691,6
18622869,426909329,17
18622869,759251,9
18622869,93069110,20
19825835,2811559122,1
19825835,3291691,1
19825835,759251,1
19825835,93069110,1
2811559122,3291691,1
2811559122,426909329,1
2811559122,759251,3
2811559122,93069110,2
3291691,426909329,2
3291691,759251,2
3291691,93069110,5
426909329,759251,6
426909329,93069110,17
759251,93069110,11
11347122,1151253444084170752,2
11347122,16374678,1
11347122,20457806,1
11347122,24928809,24
1151253444084170752,1349149096909668363,5
1151253444084170752,16374678,3
1151253444084170752,20457806,1
1151253444084170752,24928809,1
1349149096909668363,16374678,2
1349149096909668363,24928809,11
16374678,20457806,1
16374678,24928809,2
20457806,24928809,1
1349149096909668363,17143007,13
1349149096909668363,18831926,46
14529929,150078976,76
14529929,17143007,12
14529929,18831926,19
150078976,17143007,8
150078976,18622869,19
150078976,18831926,16
17143007,18622869,11
17143007,18831926,8
18622869,18831926,10
1349149096909668363,86626845,8
150078976,15976705,51
150078976,2421067430,9
150078976,45874278,48
150078976,767788995962998784,76
150078976,86626845,3
15976705,2421067430,19
15976705,455684839,97
15976705,45874278,37
15976705,767788995962998784,87
15976705,86626845,3
2421067430,455684839,29
2421067430,45874278,12
2421067430,767788995962998784,45
2421067430,86626845,1
455684839,45874278,54
455684839,86626845,2
45874278,767788995962998784,52
45874278,86626845,3
767788995962998784,86626845,1
1011970623470489601,18831926,10
1011970623470489601,22129280,7
1011970623470489601,2347049341,2
1011970623470489601,24209167,1
1011970623470489601,48325671,4
1011970623470489601,51241574,1
1011970623470489601,55060090,3
1011970623470489601,6134882,1
1349149096909668363,2347049341,5
1349149096909668363,51241574,11
1349149096909668363,55060090,18
1349149096909668363,6134882,4
18831926,22129280,17
18831926,2347049341,1
18831926,24209167,2
18831926,48325671,9
18831926,51241574,1
18831926,55060090,8
18831926,6134882,1
22129280,2347049341,1
22129280,24209167,4
22129280,48325671,7
22129280,51241574,11
22129280,55060090,2
22129280,6134882,2
2347049341,24209167,1
2347049341,48325671,1
2347049341,51241574,1
2347049341,55060090,1
2347049341,6134882,1
24209167,48325671,1
24209167,51241574,1
24209167,55060090,1
24209167,6134882,1
48325671,51241574,2
48325671,55060090,7
48325671,6134882,1
51241574,55060090,1
51241574,6134882,4
55060090,6134882,1
1323730225067339784,1640929196,22
1323730225067339784,18831926,24
1323730225067339784,2421067430,9
1323730225067339784,60087571,93
1323730225067339784,872563312394870785,9
1349149096909668363,872563312394870785,11
1351284403801108481,1640929196,9
1351284403801108481,18831926,8
1351284403801108481,2421067430,4
1351284403801108481,60087571,31
1351284403801108481,872563312394870785,4
1640929196,18831926,4
1640929196,2421067430,13
1640929196,803694179079458816,32
1640929196,872563312394870785,1
18831926,241684668,38
18831926,2421067430,4
18831926,60087571,45
18831926,803694179079458816,31
18831926,872563312394870785,3
241684668,2421067430,13
241684668,872563312394870785,10
2421067430,60087571,15
2421067430,803694179079458816,18
2421067430,872563312394870785,2
60087571,872563312394870785,4
803694179079458816,872563312394870785,8
1349149096909668363,23544268,9
17291393,18622869,20
17291393,2233154425,32
17291393,23544268,3
17291393,32871086,22
18622869,2233154425,6
18622869,23544268,3
18622869,241684668,70
18622869,32871086,22
2233154425,23544268,2
2233154425,241684668,51
2233154425,32871086,18
23544268,241684668,10
23544268,32871086,4
1640929196,22771961,42
1349149096909668363,32885815,2
1349149096909668363,15438913,1
1349149096909668363,978265628426432512,12
198357693,978265628426432512,6
1061009601355829255,22771961,28
1061009601355829255,37190669,37
1061009601355829255,60087571,58
1061009601355829255,15976705,28
1061009601355829255,241684668,18
1351284403801108481,15976705,8
1351284403801108481,22771961,29
1143197405162168321,15418628,6
1349149096909668363,15418628,17
129057534,1349149096909668363,1
129057534,44900754,1
1349149096909668363,303783976,1
1349149096909668363,974143844,1
44900754,54436268,3
54436268,887606425479856128,1
198357693,23544268,3
1093695069176000512,1349149096909668363,8
1093695069176000512,16993839,1
1093695069176000512,18622869,2
1093695069176000512,2836421,1
1349149096909668363,16993839,1
16993839,18622869,1
16993839,2836421,1
1064603540956565504,1349149096909668363,7
1339835893,16012783,1
1339835893,21316253,9
1339835893,22771961,79
1339835893,23169735,1
1339835893,32871086,31
1339835893,3497941,1
1339835893,36711022,14
1339835893,426909329,18
1339835893,4898091,2
1349149096909668363,16012783,3
1349149096909668363,23169735,3
1349149096909668363,3497941,5
1349149096909668363,4898091,2
16012783,21316253,1
16012783,22771961,6
16012783,23169735,1
16012783,32871086,3
16012783,3497941,1
16012783,36711022,1
16012783,426909329,2
16012783,4898091,2
21316253,23169735,1
21316253,32871086,5
21316253,3497941,1
21316253,36711022,5
21316253,426909329,10
21316253,4898091,1
22771961,23169735,2
22771961,32871086,70
22771961,3497941,5
22771961,36711022,16
22771961,426909329,30
22771961,4898091,1
23169735,32871086,1
23169735,3497941,1
23169735,36711022,2
23169735,426909329,2
23169735,4898091,1
32871086,3497941,3
32871086,36711022,8
32871086,426909329,17
32871086,4898091,1
3497941,36711022,1
3497941,426909329,2
3497941,4898091,1
36711022,426909329,9
36711022,4898091,1
426909329,4898091,2
13218102,1349149096909668363,5
13218102,15012486,1
13218102,198357693,2
13218102,241684668,3
13218102,2876041031,1
13218102,2889924959,1
13218102,455684839,2
13218102,767788995962998784,2
13218102,860654500431880192,2
1349149096909668363,2889924959,18
15012486,198357693,5
15012486,241684668,14
15012486,2876041031,1
15012486,2889924959,2
15012486,455684839,9
15012486,767788995962998784,8
15012486,860654500431880192,3
198357693,241684668,65
198357693,2876041031,10
198357693,2889924959,7
198357693,455684839,30
198357693,860654500431880192,8
241684668,2876041031,25
241684668,2889924959,18
241684668,767788995962998784,88
2876041031,2889924959,4
2876041031,455684839,23
2876041031,767788995962998784,21
2876041031,860654500431880192,11
2889924959,455684839,22
2889924959,767788995962998784,26
2889924959,860654500431880192,2
767788995962998784,860654500431880192,22
1012351320953708545,1039883660319752192,9
1012351320953708545,116765012,2
1012351320953708545,1223648158452011018,1
1012351320953708545,1349149096909668363,3
1012351320953708545,302938456,6
1012351320953708545,7587032,2
1039883660319752192,116765012,13
1039883660319752192,1223648158452011018,11
1039883660319752192,1349149096909668363,6
1039883660319752192,7587032,3
116765012,1223648158452011018,1
116765012,1349149096909668363,3
116765012,302938456,6
116765012,7587032,1
1223648158452011018,1349149096909668363,1
1223648158452011018,302938456,4
1223648158452011018,7587032,1
1349149096909668363,302938456,2
1349149096909668363,7587032,8
302938456,7587032,3
1349149096909668363,70394965,3
19825835,70394965,1
1349149096909668363,2918172218,1
1351284403801108481,18622869,24
1351284403801108481,2918172218,1
18622869,2918172218,1
11347122,767788995962998784,39
11347122,804680472,2
767788995962998784,804680472,3
1034469513385963521,1143197405162168321,4
1034469513385963521,1323730225067339784,5
1034469513385963521,1349149096909668363,5
1034469513385963521,1351231556753510415,1
1034469513385963521,1351284403801108481,5
1034469513385963521,1352064843432472578,4
1034469513385963521,15418628,2
1034469513385963521,17291393,2
1034469513385963521,19422491,1
1034469513385963521,216122857,1
1034469513385963521,241684668,5
1034469513385963521,24518690,1
1034469513385963521,32871086,3
1034469513385963521,35773039,1
1034469513385963521,37723353,1
1034469513385963521,394087611,1
1034469513385963521,426909329,2
1034469513385963521,47646735,3
1143197405162168321,1351231556753510415,3
1143197405162168321,1351284403801108481,32
1143197405162168321,1352064843432472578,23
1143197405162168321,19422491,2
1143197405162168321,216122857,1
1143197405162168321,24518690,2
1143197405162168321,35773039,2
1143197405162168321,37723353,4
1143197405162168321,394087611,3
1143197405162168321,426909329,9
1143197405162168321,47646735,4
1323730225067339784,1351231556753510415,5
1323730225067339784,15418628,4
1323730225067339784,19422491,6
1323730225067339784,216122857,2
1323730225067339784,24518690,3
1323730225067339784,35773039,4
1323730225067339784,37723353,6
1323730225067339784,394087611,3
1323730225067339784,426909329,36
1349149096909668363,1351231556753510415,6
1349149096909668363,19422491,5
1349149096909668363,216122857,2
1349149096909668363,24518690,2
1349149096909668363,35773039,9
1349149096909668363,37723353,12
1349149096909668363,394087611,7
1351231556753510415,1351284403801108481,5
1351231556753510415,1352064843432472578,6
1351231556753510415,15418628,1
1351231556753510415,17291393,1
1351231556753510415,19422491,1
1351231556753510415,216122857,1
1351231556753510415,241684668,7
1351231556753510415,24518690,1
1351231556753510415,32871086,2
1351231556753510415,35773039,1
1351231556753510415,37723353,2
1351231556753510415,394087611,1
1351231556753510415,426909329,8
1351231556753510415,47646735,1
1351284403801108481,1352064843432472578,20
1351284403801108481,15418628,5
1351284403801108481,17291393,21
1351284403801108481,19422491,1
1351284403801108481,216122857,1
1351284403801108481,24518690,1
1351284403801108481,32871086,12
1351284403801108481,35773039,1
1351284403801108481,37723353,4
1351284403801108481,394087611,3
1351284403801108481,426909329,10
1351284403801108481,47646735,1
1352064843432472578,15418628,4
1352064843432472578,17291393,13
1352064843432472578,19422491,2
1352064843432472578,216122857,1
1352064843432472578,24518690,2
1352064843432472578,35773039,3
1352064843432472578,37723353,7
1352064843432472578,394087611,5
15418628,17291393,5
15418628,19422491,1
15418628,216122857,1
15418628,241684668,3
15418628,24518690,1
15418628,32871086,4
15418628,35773039,1
15418628,37723353,2
15418628,394087611,1
15418628,426909329,1
15418628,47646735,1
17291393,19422491,2
17291393,216122857,1
17291393,24518690,2
17291393,35773039,3
17291393,37723353,3
17291393,394087611,1
17291393,426909329,10
17291393,47646735,1
19422491,216122857,1
19422491,241684668,4
19422491,24518690,2
19422491,32871086,3
19422491,35773039,1
19422491,37723353,1
19422491,394087611,1
19422491,426909329,4
19422491,47646735,1
216122857,241684668,1
216122857,24518690,1
216122857,32871086,1
216122857,35773039,1
216122857,37723353,2
216122857,394087611,1
216122857,426909329,1
216122857,47646735,1
241684668,24518690,4
241684668,35773039,4
241684668,37723353,11
241684668,394087611,6
241684668,426909329,52
241684668,47646735,2
24518690,32871086,3
24518690,35773039,2
24518690,37723353,1
24518690,394087611,2
24518690,426909329,3
24518690,47646735,1
32871086,35773039,5
32871086,37723353,5
32871086,394087611,2
32871086,47646735,4
35773039,37723353,2
35773039,394087611,3
35773039,426909329,5
35773039,47646735,1
37723353,394087611,3
37723353,426909329,7
37723353,47646735,1
394087611,426909329,7
394087611,47646735,1
426909329,47646735,1
1349149096909668363,798953701972938752,22
1349149096909668363,382691414,8
21316253,241684668,17
21316253,382691414,1
241684668,382691414,8
1349149096909668363,1652541,35
1652541,189868631,5
1652541,803694179079458816,17
1349149096909668363,2340455210,1
1349149096909668363,168965055,1
1355208397235302406,168965055,1
798953701972938752,978265628426432512,6
1323730225067339784,18956073,2
1349149096909668363,18956073,9
150078976,17494010,15
150078976,18956073,2
17494010,18622869,4
17494010,18956073,3
17494010,22771961,22
18622869,18956073,1
18956073,22771961,9
130617778,1323730225067339784,3
130617778,1349149096909668363,4
130617778,1640929196,3
130617778,19502995,1
130617778,2836421,3
130617778,767788995962998784,4
130617778,798953701972938752,2
1323730225067339784,19502995,18
